"District","FIPS","Year","Gender","Variable","Measure Type","Value"
"South Windsor School District","900371390","2018-2019","Female","Suspensions","Percent","1.0"
"South Windsor School District","900371390","2018-2019","Male","Suspensions","Percent","6.0"
"South Windsor School District","900371390","2019-2020","Female","Suspensions","Percent","0.9"
"South Windsor School District","900371390","2019-2020","Male","Suspensions","Percent","3.3"
"Southington School District","900370550","2009-2010","Female","Suspensions","Percent","2.8"
"Southington School District","900370550","2009-2010","Male","Suspensions","Percent","7.0"
"Southington School District","900370550","2010-2011","Female","Suspensions","Percent","2.4"
"Southington School District","900370550","2010-2011","Male","Suspensions","Percent","5.8"
"Southington School District","900370550","2011-2012","Female","Suspensions","Percent","1.9"
"Southington School District","900370550","2011-2012","Male","Suspensions","Percent","5.7"
"Southington School District","900370550","2012-2013","Female","Suspensions","Percent","2.1"
"Southington School District","900370550","2012-2013","Male","Suspensions","Percent","5.2"
"Southington School District","900370550","2013-2014","Female","Suspensions","Percent","1.4"
"Southington School District","900370550","2013-2014","Male","Suspensions","Percent","4.7"
"Southington School District","900370550","2014-2015","Female","Suspensions","Percent","1.8"
"Southington School District","900370550","2014-2015","Male","Suspensions","Percent","5.5"
"Southington School District","900370550","2015-2016","Female","Suspensions","Percent","1.8"
"Southington School District","900370550","2015-2016","Male","Suspensions","Percent","4.6"
"Southington School District","900370550","2016-2017","Female","Suspensions","Percent","0.4"
"Southington School District","900370550","2016-2017","Male","Suspensions","Percent","1.5"
"Southington School District","900370550","2017-2018","Female","Suspensions","Percent","2.6"
"Southington School District","900370550","2017-2018","Male","Suspensions","Percent","6.1"
"Southington School District","900370550","2018-2019","Female","Suspensions","Percent","2.3"
"Southington School District","900370550","2018-2019","Male","Suspensions","Percent","6.1"
"Southington School District","900370550","2019-2020","Female","Suspensions","Percent","1.2"
"Southington School District","900370550","2019-2020","Male","Suspensions","Percent","4.3"
"Sprague School District","","2009-2010","Female","Suspensions","Percent","4.8"
"Sprague School District","","2009-2010","Male","Suspensions","Percent","3.7"
"Sprague School District","","2010-2011","Female","Suspensions","Percent","3.8"
"Sprague School District","","2010-2011","Male","Suspensions","Percent","7.6"
"Sprague School District","","2011-2012","Female","Suspensions","Percent","5.8"
"Sprague School District","","2011-2012","Male","Suspensions","Percent","7.6"
"Sprague School District","","2012-2013","Female","Suspensions","Percent","6.4"
"Sprague School District","","2012-2013","Male","Suspensions","Percent","9.2"
"Sprague School District","","2013-2014","Female","Suspensions","Percent","-9999"
"Sprague School District","","2013-2014","Male","Suspensions","Percent","-9999"
"Sprague School District","","2014-2015","Female","Suspensions","Percent","4.2"
"Sprague School District","","2014-2015","Male","Suspensions","Percent","11.7"
"Sprague School District","","2015-2016","Female","Suspensions","Percent","3.8"
"Sprague School District","","2015-2016","Male","Suspensions","Percent","12.9"
"Sprague School District","","2016-2017","Female","Suspensions","Percent","6.3"
"Sprague School District","","2016-2017","Male","Suspensions","Percent","8.5"
"Sprague School District","","2017-2018","Female","Suspensions","Percent","7.3"
"Sprague School District","","2017-2018","Male","Suspensions","Percent","11.8"
"Sprague School District","","2018-2019","Female","Suspensions","Percent","-9999"
"Sprague School District","","2018-2019","Male","Suspensions","Percent","-9999"
"Sprague School District","","2019-2020","Female","Suspensions","Percent","-9999"
"Sprague School District","","2019-2020","Male","Suspensions","Percent","-9999"
"Stafford School District","901372090","2009-2010","Female","Suspensions","Percent","9.7"
"Stafford School District","901372090","2009-2010","Male","Suspensions","Percent","17.3"
"Stafford School District","901372090","2010-2011","Female","Suspensions","Percent","7.3"
"Stafford School District","901372090","2010-2011","Male","Suspensions","Percent","14.3"
"Stafford School District","901372090","2011-2012","Female","Suspensions","Percent","5.7"
"Stafford School District","901372090","2011-2012","Male","Suspensions","Percent","11.7"
"Stafford School District","901372090","2012-2013","Female","Suspensions","Percent","4.0"
"Stafford School District","901372090","2012-2013","Male","Suspensions","Percent","10.1"
"Stafford School District","901372090","2013-2014","Female","Suspensions","Percent","3.3"
"Stafford School District","901372090","2013-2014","Male","Suspensions","Percent","8.1"
"Stafford School District","901372090","2014-2015","Female","Suspensions","Percent","4.2"
"Stafford School District","901372090","2014-2015","Male","Suspensions","Percent","8.6"
"Stafford School District","901372090","2015-2016","Female","Suspensions","Percent","3.0"
"Stafford School District","901372090","2015-2016","Male","Suspensions","Percent","6.8"
"Stafford School District","901372090","2016-2017","Female","Suspensions","Percent","2.7"
"Stafford School District","901372090","2016-2017","Male","Suspensions","Percent","4.4"
"Stafford School District","901372090","2017-2018","Female","Suspensions","Percent","3.7"
"Stafford School District","901372090","2017-2018","Male","Suspensions","Percent","6.0"
"Stafford School District","901372090","2018-2019","Female","Suspensions","Percent","2.8"
"Stafford School District","901372090","2018-2019","Male","Suspensions","Percent","8.4"
"Stafford School District","901372090","2019-2020","Female","Suspensions","Percent","-9999"
"Stafford School District","901372090","2019-2020","Male","Suspensions","Percent","8.2"
"Stamford Academy District","","2009-2010","Female","Suspensions","Percent","-6666"
"Stamford Academy District","","2009-2010","Male","Suspensions","Percent","-6666"
"Stamford Academy District","","2010-2011","Female","Suspensions","Percent","17.4"
"Stamford Academy District","","2010-2011","Male","Suspensions","Percent","23.9"
"Stamford Academy District","","2011-2012","Female","Suspensions","Percent","-9999"
"Stamford Academy District","","2011-2012","Male","Suspensions","Percent","-9999"
"Stamford Academy District","","2012-2013","Female","Suspensions","Percent","21.3"
"Stamford Academy District","","2012-2013","Male","Suspensions","Percent","25.3"
"Stamford Academy District","","2013-2014","Female","Suspensions","Percent","39.3"
"Stamford Academy District","","2013-2014","Male","Suspensions","Percent","45.3"
"Stamford Academy District","","2014-2015","Female","Suspensions","Percent","17.2"
"Stamford Academy District","","2014-2015","Male","Suspensions","Percent","40.3"
"Stamford Academy District","","2015-2016","Female","Suspensions","Percent","19.7"
"Stamford Academy District","","2015-2016","Male","Suspensions","Percent","23.4"
"Stamford Academy District","","2016-2017","Female","Suspensions","Percent","15.7"
"Stamford Academy District","","2016-2017","Male","Suspensions","Percent","9.9"
"Stamford Academy District","","2017-2018","Female","Suspensions","Percent","-9999"
"Stamford Academy District","","2017-2018","Male","Suspensions","Percent","-9999"
"Stamford Academy District","","2018-2019","Female","Suspensions","Percent","-6666"
"Stamford Academy District","","2018-2019","Male","Suspensions","Percent","-9999"
"Stamford Academy District","","2019-2020","Female","Suspensions","Percent","-9999"
"Stamford Academy District","","2019-2020","Male","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2009-2010","Female","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2009-2010","Male","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2010-2011","Female","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2010-2011","Male","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2011-2012","Female","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2011-2012","Male","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2012-2013","Female","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2012-2013","Male","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2013-2014","Female","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2013-2014","Male","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2014-2015","Female","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2014-2015","Male","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2015-2016","Female","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2015-2016","Male","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2016-2017","Female","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2016-2017","Male","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2017-2018","Female","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2017-2018","Male","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2018-2019","Female","Suspensions","Percent","-6666"
"Stamford Charter School for Excellence District","","2018-2019","Male","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2019-2020","Female","Suspensions","Percent","-9999"
"Stamford Charter School for Excellence District","","2019-2020","Male","Suspensions","Percent","-6666"
"Stamford School District","900173070","2009-2010","Female","Suspensions","Percent","2.2"
"Stamford School District","900173070","2009-2010","Male","Suspensions","Percent","5.4"
"Stamford School District","900173070","2010-2011","Female","Suspensions","Percent","2.7"
"Stamford School District","900173070","2010-2011","Male","Suspensions","Percent","5.4"
"Stamford School District","900173070","2011-2012","Female","Suspensions","Percent","2.6"
"Stamford School District","900173070","2011-2012","Male","Suspensions","Percent","5.1"
"Stamford School District","900173070","2012-2013","Female","Suspensions","Percent","1.8"
"Stamford School District","900173070","2012-2013","Male","Suspensions","Percent","3.8"
"Stamford School District","900173070","2013-2014","Female","Suspensions","Percent","1.9"
"Stamford School District","900173070","2013-2014","Male","Suspensions","Percent","4.1"
"Stamford School District","900173070","2014-2015","Female","Suspensions","Percent","1.6"
"Stamford School District","900173070","2014-2015","Male","Suspensions","Percent","3.9"
"Stamford School District","900173070","2015-2016","Female","Suspensions","Percent","2.6"
"Stamford School District","900173070","2015-2016","Male","Suspensions","Percent","4.8"
"Stamford School District","900173070","2016-2017","Female","Suspensions","Percent","2.9"
"Stamford School District","900173070","2016-2017","Male","Suspensions","Percent","4.9"
"Stamford School District","900173070","2017-2018","Female","Suspensions","Percent","2.7"
"Stamford School District","900173070","2017-2018","Male","Suspensions","Percent","5.2"
"Stamford School District","900173070","2018-2019","Female","Suspensions","Percent","3.0"
"Stamford School District","900173070","2018-2019","Male","Suspensions","Percent","5.9"
"Stamford School District","900173070","2019-2020","Female","Suspensions","Percent","2.2"
"Stamford School District","900173070","2019-2020","Male","Suspensions","Percent","3.9"
"Sterling School District","","2009-2010","Female","Suspensions","Percent","-9999"
"Sterling School District","","2009-2010","Male","Suspensions","Percent","-9999"
"Sterling School District","","2010-2011","Female","Suspensions","Percent","-9999"
"Sterling School District","","2010-2011","Male","Suspensions","Percent","-9999"
"Sterling School District","","2011-2012","Female","Suspensions","Percent","3.8"
"Sterling School District","","2011-2012","Male","Suspensions","Percent","10.2"
"Sterling School District","","2012-2013","Female","Suspensions","Percent","-6666"
"Sterling School District","","2012-2013","Male","Suspensions","Percent","-6666"
"Sterling School District","","2013-2014","Female","Suspensions","Percent","2.8"
"Sterling School District","","2013-2014","Male","Suspensions","Percent","10.5"
"Sterling School District","","2014-2015","Female","Suspensions","Percent","-9999"
"Sterling School District","","2014-2015","Male","Suspensions","Percent","-9999"
"Sterling School District","","2015-2016","Female","Suspensions","Percent","-9999"
"Sterling School District","","2015-2016","Male","Suspensions","Percent","-9999"
"Sterling School District","","2016-2017","Female","Suspensions","Percent","-9999"
"Sterling School District","","2016-2017","Male","Suspensions","Percent","-9999"
"Sterling School District","","2017-2018","Female","Suspensions","Percent","-9999"
"Sterling School District","","2017-2018","Male","Suspensions","Percent","-9999"
"Sterling School District","","2018-2019","Female","Suspensions","Percent","-9999"
"Sterling School District","","2018-2019","Male","Suspensions","Percent","-9999"
"Sterling School District","","2019-2020","Female","Suspensions","Percent","-9999"
"Sterling School District","","2019-2020","Male","Suspensions","Percent","-9999"
"Stonington School District","901173770","2009-2010","Female","Suspensions","Percent","2.8"
"Stonington School District","901173770","2009-2010","Male","Suspensions","Percent","7.2"
"Stonington School District","901173770","2010-2011","Female","Suspensions","Percent","3.7"
"Stonington School District","901173770","2010-2011","Male","Suspensions","Percent","8.2"
"Stonington School District","901173770","2011-2012","Female","Suspensions","Percent","5.6"
"Stonington School District","901173770","2011-2012","Male","Suspensions","Percent","9.5"
"Stonington School District","901173770","2012-2013","Female","Suspensions","Percent","3.4"
"Stonington School District","901173770","2012-2013","Male","Suspensions","Percent","9.2"
"Stonington School District","901173770","2013-2014","Female","Suspensions","Percent","3.8"
"Stonington School District","901173770","2013-2014","Male","Suspensions","Percent","8.6"
"Stonington School District","901173770","2014-2015","Female","Suspensions","Percent","3.5"
"Stonington School District","901173770","2014-2015","Male","Suspensions","Percent","6.0"
"Stonington School District","901173770","2015-2016","Female","Suspensions","Percent","2.6"
"Stonington School District","901173770","2015-2016","Male","Suspensions","Percent","8.2"
"Stonington School District","901173770","2016-2017","Female","Suspensions","Percent","2.4"
"Stonington School District","901173770","2016-2017","Male","Suspensions","Percent","8.0"
"Stonington School District","901173770","2017-2018","Female","Suspensions","Percent","2.6"
"Stonington School District","901173770","2017-2018","Male","Suspensions","Percent","7.0"
"Stonington School District","901173770","2018-2019","Female","Suspensions","Percent","3.0"
"Stonington School District","901173770","2018-2019","Male","Suspensions","Percent","7.4"
"Stonington School District","901173770","2019-2020","Female","Suspensions","Percent","2.6"
"Stonington School District","901173770","2019-2020","Male","Suspensions","Percent","6.0"
"Stratford School District","900174190","2009-2010","Female","Suspensions","Percent","5.3"
"Stratford School District","900174190","2009-2010","Male","Suspensions","Percent","12.6"
"Stratford School District","900174190","2010-2011","Female","Suspensions","Percent","5.2"
"Stratford School District","900174190","2010-2011","Male","Suspensions","Percent","11.7"
"Stratford School District","900174190","2011-2012","Female","Suspensions","Percent","4.4"
"Stratford School District","900174190","2011-2012","Male","Suspensions","Percent","9.2"
"Stratford School District","900174190","2012-2013","Female","Suspensions","Percent","4.8"
"Stratford School District","900174190","2012-2013","Male","Suspensions","Percent","11.0"
"Stratford School District","900174190","2013-2014","Female","Suspensions","Percent","3.7"
"Stratford School District","900174190","2013-2014","Male","Suspensions","Percent","8.7"
"Stratford School District","900174190","2014-2015","Female","Suspensions","Percent","3.9"
"Stratford School District","900174190","2014-2015","Male","Suspensions","Percent","9.9"
"Stratford School District","900174190","2015-2016","Female","Suspensions","Percent","4.0"
"Stratford School District","900174190","2015-2016","Male","Suspensions","Percent","9.2"
"Stratford School District","900174190","2016-2017","Female","Suspensions","Percent","3.8"
"Stratford School District","900174190","2016-2017","Male","Suspensions","Percent","9.7"
"Stratford School District","900174190","2017-2018","Female","Suspensions","Percent","4.1"
"Stratford School District","900174190","2017-2018","Male","Suspensions","Percent","9.9"
"Stratford School District","900174190","2018-2019","Female","Suspensions","Percent","5.7"
"Stratford School District","900174190","2018-2019","Male","Suspensions","Percent","10.3"
"Stratford School District","900174190","2019-2020","Female","Suspensions","Percent","3.9"
"Stratford School District","900174190","2019-2020","Male","Suspensions","Percent","8.2"
"Suffield School District","900374540","2009-2010","Female","Suspensions","Percent","4.7"
"Suffield School District","900374540","2009-2010","Male","Suspensions","Percent","10.0"
"Suffield School District","900374540","2010-2011","Female","Suspensions","Percent","3.5"
"Suffield School District","900374540","2010-2011","Male","Suspensions","Percent","8.2"
"Suffield School District","900374540","2011-2012","Female","Suspensions","Percent","3.2"
"Suffield School District","900374540","2011-2012","Male","Suspensions","Percent","8.2"
"Suffield School District","900374540","2012-2013","Female","Suspensions","Percent","1.8"
"Suffield School District","900374540","2012-2013","Male","Suspensions","Percent","5.7"
"Suffield School District","900374540","2013-2014","Female","Suspensions","Percent","1.6"
"Suffield School District","900374540","2013-2014","Male","Suspensions","Percent","5.0"
"Suffield School District","900374540","2014-2015","Female","Suspensions","Percent","0.9"
"Suffield School District","900374540","2014-2015","Male","Suspensions","Percent","3.6"
"Suffield School District","900374540","2015-2016","Female","Suspensions","Percent","3.3"
"Suffield School District","900374540","2015-2016","Male","Suspensions","Percent","8.8"
"Suffield School District","900374540","2016-2017","Female","Suspensions","Percent","3.1"
"Suffield School District","900374540","2016-2017","Male","Suspensions","Percent","6.1"
"Suffield School District","900374540","2017-2018","Female","Suspensions","Percent","3.5"
"Suffield School District","900374540","2017-2018","Male","Suspensions","Percent","7.4"
"Suffield School District","900374540","2018-2019","Female","Suspensions","Percent","1.7"
"Suffield School District","900374540","2018-2019","Male","Suspensions","Percent","6.7"
"Suffield School District","900374540","2019-2020","Female","Suspensions","Percent","1.8"
"Suffield School District","900374540","2019-2020","Male","Suspensions","Percent","4.9"
"The Bridge Academy District","","2009-2010","Female","Suspensions","Percent","30.8"
"The Bridge Academy District","","2009-2010","Male","Suspensions","Percent","43.5"
"The Bridge Academy District","","2010-2011","Female","Suspensions","Percent","20.9"
"The Bridge Academy District","","2010-2011","Male","Suspensions","Percent","29.2"
"The Bridge Academy District","","2011-2012","Female","Suspensions","Percent","22.5"
"The Bridge Academy District","","2011-2012","Male","Suspensions","Percent","28.0"
"The Bridge Academy District","","2012-2013","Female","Suspensions","Percent","16.5"
"The Bridge Academy District","","2012-2013","Male","Suspensions","Percent","32.0"
"The Bridge Academy District","","2013-2014","Female","Suspensions","Percent","5.8"
"The Bridge Academy District","","2013-2014","Male","Suspensions","Percent","24.0"
"The Bridge Academy District","","2014-2015","Female","Suspensions","Percent","12.2"
"The Bridge Academy District","","2014-2015","Male","Suspensions","Percent","25.4"
"The Bridge Academy District","","2015-2016","Female","Suspensions","Percent","13.6"
"The Bridge Academy District","","2015-2016","Male","Suspensions","Percent","24.0"
"The Bridge Academy District","","2016-2017","Female","Suspensions","Percent","12.9"
"The Bridge Academy District","","2016-2017","Male","Suspensions","Percent","26.4"
"The Bridge Academy District","","2017-2018","Female","Suspensions","Percent","14.2"
"The Bridge Academy District","","2017-2018","Male","Suspensions","Percent","13.1"
"The Bridge Academy District","","2018-2019","Female","Suspensions","Percent","12.3"
"The Bridge Academy District","","2018-2019","Male","Suspensions","Percent","7.6"
"The Bridge Academy District","","2019-2020","Female","Suspensions","Percent","-9999"
"The Bridge Academy District","","2019-2020","Male","Suspensions","Percent","-9999"
"The Gilbert School District","","2009-2010","Female","Suspensions","Percent","16.0"
"The Gilbert School District","","2009-2010","Male","Suspensions","Percent","15.6"
"The Gilbert School District","","2010-2011","Female","Suspensions","Percent","10.0"
"The Gilbert School District","","2010-2011","Male","Suspensions","Percent","21.3"
"The Gilbert School District","","2011-2012","Female","Suspensions","Percent","11.9"
"The Gilbert School District","","2011-2012","Male","Suspensions","Percent","27.2"
"The Gilbert School District","","2012-2013","Female","Suspensions","Percent","16.0"
"The Gilbert School District","","2012-2013","Male","Suspensions","Percent","30.6"
"The Gilbert School District","","2013-2014","Female","Suspensions","Percent","20.4"
"The Gilbert School District","","2013-2014","Male","Suspensions","Percent","32.1"
"The Gilbert School District","","2014-2015","Female","Suspensions","Percent","18.4"
"The Gilbert School District","","2014-2015","Male","Suspensions","Percent","38.7"
"The Gilbert School District","","2015-2016","Female","Suspensions","Percent","11.2"
"The Gilbert School District","","2015-2016","Male","Suspensions","Percent","21.1"
"The Gilbert School District","","2016-2017","Female","Suspensions","Percent","12.0"
"The Gilbert School District","","2016-2017","Male","Suspensions","Percent","19.0"
"The Gilbert School District","","2017-2018","Female","Suspensions","Percent","11.2"
"The Gilbert School District","","2017-2018","Male","Suspensions","Percent","23.9"
"The Gilbert School District","","2018-2019","Female","Suspensions","Percent","13.4"
"The Gilbert School District","","2018-2019","Male","Suspensions","Percent","22.5"
"The Gilbert School District","","2019-2020","Female","Suspensions","Percent","6.9"
"The Gilbert School District","","2019-2020","Male","Suspensions","Percent","17.5"
"Thomaston School District","900575730","2009-2010","Female","Suspensions","Percent","6.5"
"Thomaston School District","900575730","2009-2010","Male","Suspensions","Percent","9.7"
"Thomaston School District","900575730","2010-2011","Female","Suspensions","Percent","5.5"
"Thomaston School District","900575730","2010-2011","Male","Suspensions","Percent","9.8"
"Thomaston School District","900575730","2011-2012","Female","Suspensions","Percent","4.6"
"Thomaston School District","900575730","2011-2012","Male","Suspensions","Percent","9.2"
"Thomaston School District","900575730","2012-2013","Female","Suspensions","Percent","3.0"
"Thomaston School District","900575730","2012-2013","Male","Suspensions","Percent","6.9"
"Thomaston School District","900575730","2013-2014","Female","Suspensions","Percent","2.6"
"Thomaston School District","900575730","2013-2014","Male","Suspensions","Percent","8.5"
"Thomaston School District","900575730","2014-2015","Female","Suspensions","Percent","2.4"
"Thomaston School District","900575730","2014-2015","Male","Suspensions","Percent","9.2"
"Thomaston School District","900575730","2015-2016","Female","Suspensions","Percent","3.8"
"Thomaston School District","900575730","2015-2016","Male","Suspensions","Percent","10.6"
"Thomaston School District","900575730","2016-2017","Female","Suspensions","Percent","4.0"
"Thomaston School District","900575730","2016-2017","Male","Suspensions","Percent","15.6"
"Thomaston School District","900575730","2017-2018","Female","Suspensions","Percent","4.5"
"Thomaston School District","900575730","2017-2018","Male","Suspensions","Percent","14.5"
"Thomaston School District","900575730","2018-2019","Female","Suspensions","Percent","3.7"
"Thomaston School District","900575730","2018-2019","Male","Suspensions","Percent","10.8"
"Thomaston School District","900575730","2019-2020","Female","Suspensions","Percent","2.0"
"Thomaston School District","900575730","2019-2020","Male","Suspensions","Percent","7.2"
"Thompson School District","901575870","2009-2010","Female","Suspensions","Percent","2.4"
"Thompson School District","901575870","2009-2010","Male","Suspensions","Percent","8.9"
"Thompson School District","901575870","2010-2011","Female","Suspensions","Percent","1.8"
"Thompson School District","901575870","2010-2011","Male","Suspensions","Percent","11.4"
"Thompson School District","901575870","2011-2012","Female","Suspensions","Percent","3.7"
"Thompson School District","901575870","2011-2012","Male","Suspensions","Percent","12.1"
"Thompson School District","901575870","2012-2013","Female","Suspensions","Percent","2.1"
"Thompson School District","901575870","2012-2013","Male","Suspensions","Percent","11.0"
"Thompson School District","901575870","2013-2014","Female","Suspensions","Percent","3.1"
"Thompson School District","901575870","2013-2014","Male","Suspensions","Percent","9.3"
"Thompson School District","901575870","2014-2015","Female","Suspensions","Percent","1.5"
"Thompson School District","901575870","2014-2015","Male","Suspensions","Percent","7.2"
"Thompson School District","901575870","2015-2016","Female","Suspensions","Percent","3.5"
"Thompson School District","901575870","2015-2016","Male","Suspensions","Percent","11.3"
"Thompson School District","901575870","2016-2017","Female","Suspensions","Percent","4.2"
"Thompson School District","901575870","2016-2017","Male","Suspensions","Percent","11.5"
"Thompson School District","901575870","2017-2018","Female","Suspensions","Percent","3.9"
"Thompson School District","901575870","2017-2018","Male","Suspensions","Percent","12.6"
"Thompson School District","901575870","2018-2019","Female","Suspensions","Percent","4.2"
"Thompson School District","901575870","2018-2019","Male","Suspensions","Percent","9.4"
"Thompson School District","901575870","2019-2020","Female","Suspensions","Percent","1.7"
"Thompson School District","901575870","2019-2020","Male","Suspensions","Percent","7.4"
"Tolland School District","901376290","2009-2010","Female","Suspensions","Percent","2.0"
"Tolland School District","901376290","2009-2010","Male","Suspensions","Percent","6.0"
"Tolland School District","901376290","2010-2011","Female","Suspensions","Percent","2.2"
"Tolland School District","901376290","2010-2011","Male","Suspensions","Percent","6.8"
"Tolland School District","901376290","2011-2012","Female","Suspensions","Percent","1.6"
"Tolland School District","901376290","2011-2012","Male","Suspensions","Percent","5.0"
"Tolland School District","901376290","2012-2013","Female","Suspensions","Percent","1.7"
"Tolland School District","901376290","2012-2013","Male","Suspensions","Percent","6.0"
"Tolland School District","901376290","2013-2014","Female","Suspensions","Percent","1.4"
"Tolland School District","901376290","2013-2014","Male","Suspensions","Percent","4.6"
"Tolland School District","901376290","2014-2015","Female","Suspensions","Percent","0.8"
"Tolland School District","901376290","2014-2015","Male","Suspensions","Percent","3.6"
"Tolland School District","901376290","2015-2016","Female","Suspensions","Percent","1.9"
"Tolland School District","901376290","2015-2016","Male","Suspensions","Percent","5.6"
"Tolland School District","901376290","2016-2017","Female","Suspensions","Percent","1.6"
"Tolland School District","901376290","2016-2017","Male","Suspensions","Percent","5.6"
"Tolland School District","901376290","2017-2018","Female","Suspensions","Percent","1.6"
"Tolland School District","901376290","2017-2018","Male","Suspensions","Percent","6.1"
"Tolland School District","901376290","2018-2019","Female","Suspensions","Percent","2.1"
"Tolland School District","901376290","2018-2019","Male","Suspensions","Percent","5.6"
"Tolland School District","901376290","2019-2020","Female","Suspensions","Percent","0.8"
"Tolland School District","901376290","2019-2020","Male","Suspensions","Percent","3.4"
"Torrington School District","900576570","2009-2010","Female","Suspensions","Percent","5.2"
"Torrington School District","900576570","2009-2010","Male","Suspensions","Percent","10.4"
"Torrington School District","900576570","2010-2011","Female","Suspensions","Percent","6.5"
"Torrington School District","900576570","2010-2011","Male","Suspensions","Percent","12.5"
"Torrington School District","900576570","2011-2012","Female","Suspensions","Percent","6.4"
"Torrington School District","900576570","2011-2012","Male","Suspensions","Percent","14.7"
"Torrington School District","900576570","2012-2013","Female","Suspensions","Percent","4.9"
"Torrington School District","900576570","2012-2013","Male","Suspensions","Percent","13.4"
"Torrington School District","900576570","2013-2014","Female","Suspensions","Percent","4.6"
"Torrington School District","900576570","2013-2014","Male","Suspensions","Percent","12.6"
"Torrington School District","900576570","2014-2015","Female","Suspensions","Percent","4.9"
"Torrington School District","900576570","2014-2015","Male","Suspensions","Percent","10.3"
"Torrington School District","900576570","2015-2016","Female","Suspensions","Percent","4.9"
"Torrington School District","900576570","2015-2016","Male","Suspensions","Percent","10.8"
"Torrington School District","900576570","2016-2017","Female","Suspensions","Percent","3.6"
"Torrington School District","900576570","2016-2017","Male","Suspensions","Percent","9.4"
"Torrington School District","900576570","2017-2018","Female","Suspensions","Percent","4.7"
"Torrington School District","900576570","2017-2018","Male","Suspensions","Percent","10.7"
"Torrington School District","900576570","2018-2019","Female","Suspensions","Percent","5.1"
"Torrington School District","900576570","2018-2019","Male","Suspensions","Percent","10.2"
"Torrington School District","900576570","2019-2020","Female","Suspensions","Percent","4.0"
"Torrington School District","900576570","2019-2020","Male","Suspensions","Percent","7.8"
"Trailblazers Academy District","","2009-2010","Female","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2009-2010","Male","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2010-2011","Female","Suspensions","Percent","-6666"
"Trailblazers Academy District","","2010-2011","Male","Suspensions","Percent","6.3"
"Trailblazers Academy District","","2011-2012","Female","Suspensions","Percent","-6666"
"Trailblazers Academy District","","2011-2012","Male","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2012-2013","Female","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2012-2013","Male","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2013-2014","Female","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2013-2014","Male","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2014-2015","Female","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2014-2015","Male","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2015-2016","Female","Suspensions","Percent","19.7"
"Trailblazers Academy District","","2015-2016","Male","Suspensions","Percent","39.7"
"Trailblazers Academy District","","2016-2017","Female","Suspensions","Percent","27.3"
"Trailblazers Academy District","","2016-2017","Male","Suspensions","Percent","46.8"
"Trailblazers Academy District","","2017-2018","Female","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2017-2018","Male","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2018-2019","Female","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2018-2019","Male","Suspensions","Percent","-9999"
"Trailblazers Academy District","","2019-2020","Female","Suspensions","Percent","-6666"
"Trailblazers Academy District","","2019-2020","Male","Suspensions","Percent","-6666"
"Trumbull School District","900177200","2009-2010","Female","Suspensions","Percent","0.7"
"Trumbull School District","900177200","2009-2010","Male","Suspensions","Percent","3.5"
"Trumbull School District","900177200","2010-2011","Female","Suspensions","Percent","0.6"
"Trumbull School District","900177200","2010-2011","Male","Suspensions","Percent","3.0"
"Trumbull School District","900177200","2011-2012","Female","Suspensions","Percent","0.4"
"Trumbull School District","900177200","2011-2012","Male","Suspensions","Percent","3.0"
"Trumbull School District","900177200","2012-2013","Female","Suspensions","Percent","0.4"
"Trumbull School District","900177200","2012-2013","Male","Suspensions","Percent","2.9"
"Trumbull School District","900177200","2013-2014","Female","Suspensions","Percent","0.4"
"Trumbull School District","900177200","2013-2014","Male","Suspensions","Percent","2.7"
